Censo,Cuadro,Provincia,Departamento,Unidad de registro,Indicador,Valor,Link
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Total | Total,160.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Total | Algodón,160.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Total | Café,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Total | Caña de azúcar,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Total | Jojoba,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Total | Lúpulo,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Total | Maíz de Guinea,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Total | Tabaco Burley,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Total | Tabaco Criollo salteño,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Total | Tabaco Virginia,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Total | Tabaco Otras variedades,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Total | Tártago,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Total | Otros,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Primera población | Total,160.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Primera población | Algodón,160.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Primera población | Café,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Primera población | Caña de azúcar,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Primera población | Jojoba,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Primera población | Lúpulo,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Primera población | Maíz de Guinea,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Primera población | Tabaco Burley,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Primera población | Tabaco Criollo salteño,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Primera población | Tabaco Virginia,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Primera población | Tabaco Otras variedades,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Primera población | Tártago,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Primera población | Otros,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Segunda población | Total,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Segunda población | Algodón,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Segunda población | Café,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Segunda población | Caña de azúcar,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Segunda población | Jojoba,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Segunda población | Lúpulo,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Segunda población | Maíz de Guinea,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Segunda población | Tabaco Burley,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Segunda población | Tabaco Criollo salteño,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Segunda población | Tabaco Virginia,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Segunda población | Tabaco Otras variedades,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Segunda población | Tártago,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,capayán,Hectáreas,Segunda población | Otros,0.0,10042
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Total | Total,1.5,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Total | Algodón,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Total | Café,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Total | Caña de azúcar,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Total | Jojoba,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Total | Lúpulo,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Total | Maíz de Guinea,1.5,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Total | Tabaco Burley,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Total | Tabaco Criollo salteño,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Total | Tabaco Virginia,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Total | Tabaco Otras variedades,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Total | Tártago,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Total | Otros,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Primera población | Total,1.5,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Primera población | Algodón,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Primera población | Café,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Primera población | Caña de azúcar,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Primera población | Jojoba,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Primera población | Lúpulo,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Primera población | Maíz de Guinea,1.5,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Primera población | Tabaco Burley,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Primera población | Tabaco Criollo salteño,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Primera población | Tabaco Virginia,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Primera población | Tabaco Otras variedades,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Primera población | Tártago,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Primera población | Otros,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Total,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Algodón,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Café,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Caña de azúcar,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Jojoba,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Lúpulo,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Maíz de Guinea,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Tabaco Burley,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Tabaco Criollo salteño,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Tabaco Virginia,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Tabaco Otras variedades,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Tártago,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,el alto,Hectáreas,Segunda población | Otros,0.0,10056
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Total,2.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Algodón,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Café,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Caña de azúcar,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Jojoba,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Lúpulo,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Maíz de Guinea,2.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Tabaco Burley,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Tabaco Criollo salteño,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Tabaco Virginia,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Tabaco Otras variedades,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Tártago,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Total | Otros,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Total,2.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Algodón,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Café,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Caña de azúcar,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Jojoba,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Lúpulo,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Maíz de Guinea,2.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Tabaco Burley,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Tabaco Criollo salteño,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Tabaco Virginia,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Tabaco Otras variedades,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Tártago,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Primera población | Otros,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Segunda población | Total,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Segunda población | Algodón,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Segunda población | Café,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Segunda población | Caña de azúcar,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Segunda población | Jojoba,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Segunda población | Lúpulo,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Segunda población | Maíz de Guinea,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Segunda población | Tabaco Burley,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Segunda población | Tabaco Criollo salteño,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Segunda población | Tabaco Virginia,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Segunda población | Tabaco Otras variedades,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Segunda población | Tártago,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa maría,Hectáreas,Segunda población | Otros,0.0,10091
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Total | Total,511.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Total | Algodón,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Total | Café,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Total | Caña de azúcar,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Total | Jojoba,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Total | Lúpulo,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Total | Maíz de Guinea,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Total | Tabaco Burley,511.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Total | Tabaco Criollo salteño,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Total | Tabaco Virginia,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Total | Tabaco Otras variedades,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Total | Tártago,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Total | Otros,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Primera población | Total,511.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Primera población | Algodón,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Primera población | Café,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Primera población | Caña de azúcar,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Primera población | Jojoba,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Primera población | Lúpulo,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Primera población | Maíz de Guinea,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Primera población | Tabaco Burley,511.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Primera población | Tabaco Criollo salteño,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Primera población | Tabaco Virginia,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Primera población | Tabaco Otras variedades,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Primera población | Tártago,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Primera población | Otros,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Segunda población | Total,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Segunda población | Algodón,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Segunda población | Café,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Segunda población | Caña de azúcar,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Segunda población | Jojoba,0.0,10098
2002,"Cuadro 4.10. Catamarca. Industriales. EAP con límites definidos. Superficie implantada por especie, según departamento y período de ocupación",catamarca,santa rosa,Hectáreas,Segunda población | Lúpulo,0.0,10098
