Censo,Cuadro,Provincia,Departamento,Indicador,Unidad de registro,Valor,Link
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,De carozo |Damasco ,Hectáreas,0.1,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,De carozo |Duraznero ,Hectáreas,3.2,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,De carozo |Otros ,Hectáreas,0.0,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,Secos |Almendro ,Hectáreas,0.1,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,Secos |Avellano ,Hectáreas,0.0,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,Secos |Castaño ,Hectáreas,0.0,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,Secos |Nogal ,Hectáreas,0.1,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,Secos |Pecán ,Hectáreas,39.1,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,Secos |Otros secos ,Hectáreas,0.0,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,Menores (berries)|Arándano ,Hectáreas,0.0,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,Menores (berries)|Frambuesa ,Hectáreas,0.0,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,Menores (berries)|Otros berries ,Hectáreas,0.0,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,Higuera |,Hectáreas,0.0,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,Kiwi |,Hectáreas,0.0,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,Olivo |Aceite ,Hectáreas,0.0,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,Olivo |Conserva ,Hectáreas,0.0,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,Tuna |,Hectáreas,0.0,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,Vid |,Hectáreas,2.0,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,Otros frutales |,Hectáreas,0.0,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,colón,Sin discriminar |,Hectáreas,0.0,30008
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Total|,Hectáreas,16366.0,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Cítricos |Limonero ,Hectáreas,309.6,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Cítricos |Mandarino ,Hectáreas,6530.4,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Cítricos |Naranjo ,Hectáreas,8473.0,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Cítricos |Pomelo ,Hectáreas,533.5,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Cítricos |Otros y sin discriminar,Hectáreas,19.1,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,De pepita |Manzano ,Hectáreas,2.3,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,De pepita |Membrillo ,Hectáreas,0.7,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,De pepita |Peral ,Hectáreas,1.1,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,De carozo |Cerezo ,Hectáreas,0.5,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,De carozo |Ciruelo ,Hectáreas,1.0,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,De carozo |Damasco ,Hectáreas,0.5,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,De carozo |Duraznero ,Hectáreas,78.5,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,De carozo |Otros ,Hectáreas,0.0,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Secos |Almendro ,Hectáreas,0.5,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Secos |Avellano ,Hectáreas,0.0,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Secos |Castaño ,Hectáreas,0.0,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Secos |Nogal ,Hectáreas,0.0,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Secos |Pecán ,Hectáreas,9.2,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Secos |Otros secos ,Hectáreas,0.0,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Menores (berries)|Arándano ,Hectáreas,68.4,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Menores (berries)|Frambuesa ,Hectáreas,1.5,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Menores (berries)|Otros berries ,Hectáreas,0.5,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Higuera |,Hectáreas,6.5,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Kiwi |,Hectáreas,0.0,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Olivo |Aceite ,Hectáreas,0.0,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Olivo |Conserva ,Hectáreas,0.0,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Tuna |,Hectáreas,0.0,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Vid |,Hectáreas,10.5,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Otros frutales |,Hectáreas,1.8,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,concordia,Sin discriminar |,Hectáreas,316.9,30015
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Total|,Hectáreas,30858.8,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Cítricos |Limonero ,Hectáreas,1094.4,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Cítricos |Mandarino ,Hectáreas,14965.7,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Cítricos |Naranjo ,Hectáreas,13794.6,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Cítricos |Pomelo ,Hectáreas,781.3,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Cítricos |Otros y sin discriminar,Hectáreas,20.1,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,De pepita |Manzano ,Hectáreas,0.5,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,De pepita |Membrillo ,Hectáreas,0.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,De pepita |Peral ,Hectáreas,0.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,De carozo |Cerezo ,Hectáreas,0.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,De carozo |Ciruelo ,Hectáreas,0.5,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,De carozo |Damasco ,Hectáreas,0.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,De carozo |Duraznero ,Hectáreas,135.7,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,De carozo |Otros ,Hectáreas,0.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Secos |Almendro ,Hectáreas,0.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Secos |Avellano ,Hectáreas,0.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Secos |Castaño ,Hectáreas,0.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Secos |Nogal ,Hectáreas,10.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Secos |Pecán ,Hectáreas,9.5,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Secos |Otros secos ,Hectáreas,0.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Menores (berries)|Arándano ,Hectáreas,18.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Menores (berries)|Frambuesa ,Hectáreas,0.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Menores (berries)|Otros berries ,Hectáreas,0.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Higuera |,Hectáreas,0.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Kiwi |,Hectáreas,0.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Olivo |Aceite ,Hectáreas,0.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Olivo |Conserva ,Hectáreas,0.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Tuna |,Hectáreas,0.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Vid |,Hectáreas,0.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Otros frutales |,Hectáreas,1.5,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federación,Sin discriminar |,Hectáreas,27.0,30028
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Total|,Hectáreas,66.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Cítricos |Limonero ,Hectáreas,2.1,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Cítricos |Mandarino ,Hectáreas,2.1,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Cítricos |Naranjo ,Hectáreas,39.3,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Cítricos |Pomelo ,Hectáreas,20.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Cítricos |Otros y sin discriminar,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,De pepita |Manzano ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,De pepita |Membrillo ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,De pepita |Peral ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,De carozo |Cerezo ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,De carozo |Ciruelo ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,De carozo |Damasco ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,De carozo |Duraznero ,Hectáreas,2.5,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,De carozo |Otros ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Secos |Almendro ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Secos |Avellano ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Secos |Castaño ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Secos |Nogal ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Secos |Pecán ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Secos |Otros secos ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Menores (berries)|Arándano ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Menores (berries)|Frambuesa ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Menores (berries)|Otros berries ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Higuera |,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Kiwi |,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Olivo |Aceite ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Olivo |Conserva ,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Tuna |,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Vid |,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Otros frutales |,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,federal,Sin discriminar |,Hectáreas,0.0,30035
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,Total|,Hectáreas,72.4,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,Cítricos |Limonero ,Hectáreas,0.4,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,Cítricos |Mandarino ,Hectáreas,15.9,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,Cítricos |Naranjo ,Hectáreas,52.2,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,Cítricos |Pomelo ,Hectáreas,2.0,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,Cítricos |Otros y sin discriminar,Hectáreas,0.0,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,De pepita |Manzano ,Hectáreas,0.0,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,De pepita |Membrillo ,Hectáreas,0.0,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,De pepita |Peral ,Hectáreas,0.0,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,De carozo |Cerezo ,Hectáreas,0.0,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,De carozo |Ciruelo ,Hectáreas,0.5,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,De carozo |Damasco ,Hectáreas,0.0,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,De carozo |Duraznero ,Hectáreas,0.9,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,De carozo |Otros ,Hectáreas,0.5,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,Secos |Almendro ,Hectáreas,0.0,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,Secos |Avellano ,Hectáreas,0.0,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,Secos |Castaño ,Hectáreas,0.0,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,Secos |Nogal ,Hectáreas,0.0,30042
2002,"Cuadro 4.22.  Entre Ríos. Frutales. EAP con límites definidos. Superficie implantada por especie, según departamento y cantidad de plantas en el total de la provincia",entre ríos,feliciano,Secos |Pecán ,Hectáreas,0.0,30042
